REId,name_short,v_full,d_losses,d_grid_subscription,d_grid_connection,d_feed_in,d_capacity_reserve,d_capex_adj,d_cable
REL00023,C4 Elnät,0.8710722131186177,-0.07034128195877454,1.1949657672650327,-0.0045796001648001905,0.1531874664607802,0.03834257953823084,0.09899026582378401,0.0004707961071881428
REL00024,Carlfors Bruk,,,,,,,,
REL00025,Degerfors Energi,0.3993786519288278,-0.24720148803119013,-0.11127362257750129,-0.02024145484567086,0.010608726907346266,0.0,0.12139904760029019,0.06916536776933047
REL00029,Övertorneå Energi,0.41666981806978143,0.10451805225883959,0.03879614026476297,-0.007997721204300312,-0.04934364655468926,0.0,0.22561998506582803,0.06912959505320782
REL00030,Eksjö Elnät,0.7172978012782272,-0.04895779799303224,1.0411913554246421,-0.013629169972206867,0.06353389791031727,0.0,0.01484992478280045,0.06851157061078528
REL00031,Emmaboda Elnät,1.794631515848022,-0.029828594008973752,1.0478270906437492,0.1575931578626788,-0.029828594008973752,0.0,0.1436107451964208,-0.029828594008973752
REL00033,Halmstads Energi,-0.434596521942332,-0.030865442424177214,-0.11070296779591704,-0.0015696045217672427,0.00901310042358272,0.0,0.06452460663758375,0.07092047504021481
REL00035,Eskilstuna Energi,-0.15058308453260727,-0.016193245861484407,-0.14918627401668827,-0.018722348671706968,-0.04980691179859997,0.0,-0.10325709263856453,0.07031616029768983
REL00037,Falbygdens Energi,1.4911419106376167,-0.08992944659893531,-0.333318199219379,-0.0014819445569136391,0.10636690201279997,0.0,0.16039909319232049,0.061206084203013766
REL00038,Falkenberg Energi,0.3133569228660482,-0.19141042689743148,0.5389399976771458,0.10500613480228793,0.08846619847795445,0.0,-0.1314471629968672,0.0035246524734855456
REL00040,Filipstad Energi,1.3291503139298833,-0.05455661885256369,-0.35289599630439206,-0.012027962717864327,-0.010807789029176895,-0.0014614158939663113,-0.052606406850452814,0.05701110387497099
REL00043,Gislaved Energi,-0.1965313441928629,-0.04200078327569745,-0.1734036658372795,-0.01662263785479068,0.03932514379551,-0.0012607072084280802,0.07801027820849571,-0.02724866722374486
