REId,name_short,urbanity_index,req_full,kr_full,eff_offA,req_offA,kr_offA,eff_offB,req_offB,kr_offB,dA_pp,dB_pp,dA_kr,dB_kr,req_full_pp
REL00021,Bromölla Energi,0.7071637131121385,0.00914744498684339,3617.5206122396967,0.7719792,0.009170415075530292,3626.687847348633,0.78253693,0.008466348276004565,3345.8891296160114,-0.00229700886869022,0.06810967108388244,-9.167235108936438,271.6314826236853,0.9147444986843389
REL00023,C4 Elnät,0.6492845695875491,0.008710722131186177,22627.4469328397,0.79576537,0.007720819472948337,20036.178374692172,0.77860265,0.008706014170114296,22615.110806660334,0.09899026582378401,0.0004707961071881428,2591.268558147527,12.336126179365237,0.8710722131186177
REL00024,Carlfors Bruk,0.5812452346347495,,,,,,,,,,,,,
REL00025,Degerfors Energi,0.5325036409985427,0.003993786519288278,1433.1217093291261,0.87607399,0.0027797960432853763,996.2857817216759,0.86663213,0.0033021328415949736,1184.110925043556,0.12139904760029019,0.06916536776933047,436.83592760745023,249.01078428557003,0.3993786519288278
REL00029,Övertorneå Energi,0.10865084797039593,0.004166698180697814,1602.0676462212455,0.89008084,0.001910498330039534,732.91838520294,0.86383154,0.003475402230165736,1335.3455308334965,0.22561998506582803,0.06912959505320782,869.1492610183054,266.722115387749,0.41666981806978143
REL00030,Eksjö Elnät,0.710899219076176,0.007172978012782272,3432.4127633432754,0.80715507,0.007024478764954267,3360.8538009466542,0.81490814,0.006487862306674419,3102.4450178617453,0.01484992478280045,0.06851157061078528,71.55896239662115,329.9677454815301,0.7172978012782272
REL00031,Emmaboda Elnät,0.33981344596867397,0.01794631515848022,12365.507087285278,0.64995881,0.01651020770651601,11359.664909177583,0.55806811,0.018244601098569957,12574.784421762006,0.1436107451964208,-0.029828594008973752,1005.842178107694,-209.27733447672836,1.794631515848022
REL00033,Halmstads Energi,0.7213165758641212,-0.00434596521942332,-14033.489942786307,1.0,-0.0049912112857991575,-16106.648105650793,1.0,-0.005055169969825468,-16311.999575889078,0.06452460663758375,0.07092047504021481,2073.1581628644853,2278.5096331027707,-0.434596521942332
REL00035,Eskilstuna Energi,0.6594567163454585,-0.0015058308453260727,-4574.199515272333,0.92830331,-0.0004732599189404274,-1439.0870972424004,0.95495547,-0.002208992448302971,-6705.447503234242,-0.10325709263856453,0.07031616029768983,-3135.1124180299325,2131.2479879619086,-0.15058308453260727
REL00037,Falbygdens Energi,0.23982615262416893,0.014911419106376167,32094.718650882693,0.70352974,0.013307428174452962,28596.45180612515,0.68598453,0.01429935826434603,30758.513290321072,0.16039909319232049,0.061206084203013766,3498.2668447575415,1336.2053605616202,1.4911419106376167
REL00038,Falkenberg Energi,0.5838438823782954,0.003133569228660482,4698.048635164479,0.84909162,0.004448040858629154,6677.560762505754,0.8699245,0.0030983227039256267,4645.041053019108,-0.1314471629968672,0.0035246524734855456,-1979.5121273412751,53.00758214537018,0.3133569228660482
REL00040,Filipstad Energi,0.7299417943414745,0.013291503139298833,4409.466957304541,0.69503089,0.01381756720780336,4586.401157437062,0.7122692,0.012721392100549123,4217.9268659713125,-0.052606406850452814,0.05701110387497099,-176.93420013252035,191.5400913332287,1.3291503139298833
REL00043,Gislaved Energi,0.5458264361781426,-0.001965313441928629,-1078.4176820469372,0.96448262,-0.002745416224013586,-1505.3052536844345,0.94674506,-0.0016928267696911803,-929.1504318023075,0.07801027820849571,-0.02724866722374486,426.88757163749733,-149.26725024462974,-0.1965313441928629
REL00049,Grästorps Energi,0.0958039172336703,0.004172390431132822,2122.7029860662024,0.86820274,0.0032673136466319086,1660.7415371834095,0.86274576,0.0035425540934153066,1801.1390699521817,0.09050767845009133,0.06298363377175153,461.96144888279287,321.5639161140207,0.4172390431132822
REL00062,Göteborg Energi,0.8129091780393851,-0.00434596521942332,-70866.24972482334,1.0,-0.0049912112857991575,-81335.27380134189,1.0,-0.005055169969825468,-82372.25666380842,0.06452460663758375,0.07092047504021481,10469.024076518544,11506.006938985083,-0.434596521942332
REL00064,Habo Kraft,0.33972700293199953,0.014793899335287186,9432.293674077257,0.6787072,0.014795233759308024,9433.157063360572,0.65303979,0.016266810703186696,10386.679102658996,-0.00013344240208379432,-0.14729113678995098,-0.863389283314973,-954.3854285817397,1.4793899335287186
REL00067,Hallstaviks Elverk,0.8282373008848324,0.013843377515870836,2301.8892635955553,0.7552034,0.010189035172093908,1688.0620693386736,0.70478057,0.01317171369847614,2188.733866138453,0.36543423437769285,0.06716638173946965,613.8271942568817,113.15539745710248,1.3843377515870836
REL00072,Herrljunga Elektriska,0.1651894210587691,0.006551426099816293,3860.0277642715046,0.83625902,0.005238536716512199,3082.4383370918363,0.82505911,0.005865038686411195,3453.244836210047,0.13128893833040944,0.06863874134050985,777.5894271796683,406.78292806145737,0.6551426099816293
REL00074,Hjärtums Elförening,0.17817858948355703,0.006141034132841616,1371.299592374678,0.81268,0.006686175983779519,1493.8444883740087,0.83175119,0.005453805322141347,1217.004010410118,-0.054514185093790246,0.06872288107002689,-122.54489599933072,154.29558196455991,0.6141034132841616
REL00075,Hofors Elverk,0.29048140062204436,-0.00434596521942332,-2224.272014617918,1.0,-0.0049912112857991575,-2552.862244299632,1.0,-0.005055169969825468,-2585.4099234780715,0.06452460663758375,0.07092047504021481,328.59022968171394,361.1379088601534,-0.434596521942332
