reid,nf_norm,nf_obs,ug_norm,ug_obs,k_upstream,cemi4_norm,cemi4_obs,aif_a_1_obs,aif_a_2_obs,aif_a_3_obs,aif_a_4_obs,aif_a_5_obs,aif_a_6_obs,aif_o_1_obs,aif_o_2_obs,aif_o_3_obs,aif_o_4_obs,aif_o_5_obs,aif_o_6_obs,aif_a_1_norm,aif_a_2_norm,aif_a_3_norm,aif_a_4_norm,aif_a_5_norm,aif_a_6_norm,aif_o_1_norm,aif_o_2_norm,aif_o_3_norm,aif_o_4_norm,aif_o_5_norm,aif_o_6_norm,ait_a_1_obs,ait_a_2_obs,ait_a_3_obs,ait_a_4_obs,ait_a_5_obs,ait_a_6_obs,ait_o_1_obs,ait_o_2_obs,ait_o_3_obs,ait_o_4_obs,ait_o_5_obs,ait_o_6_obs,ait_a_1_norm,ait_a_2_norm,ait_a_3_norm,ait_a_4_norm,ait_a_5_norm,ait_a_6_norm,ait_o_1_norm,ait_o_2_norm,ait_o_3_norm,ait_o_4_norm,ait_o_5_norm,ait_o_6_norm,e_in,reid_original,year,ame_1,ame_2,ame_3,ame_4,ame_5,ame_6,capcost
904,.0263,.030663494,.6186,.57370001,187512000,.0021,.0005804382784772,.3069793085623302,.0299819022817431,.0359173640098194,.0257293114224823,.1306343503514094,,.713700676400939,.1005815791555335,.2189656288457028,.3354896830993828,.3125611208626903,,.2061,.0194,.0301,.0409,.1202,,.9422,.1306,.2447,.2311,.3944,,1.020983768424871,.0737287487847376,.088683517231308,.0645229413806202,.3294052768505249,,.6890534036476782,.0543477141400954,.1288016617826959,.252766473483646,.2765466637609989,,.2673,.0459,.055,.0633,.1433,,1.0385,.0844,.1876,.1801,.3038,,1728831,3045,2027,3897.306164383562,55007.62819634703,61283.23630136986,10822.87294520548,51581.35502283105,,1000000
936,.0282,.027707914,.4291,.35550001,26006000,.0001,0,0,.0032984624083223,.0113707667149838,.0009045915982464,.0102490276073845,,.1659152203899286,.008623937062616,.0320523653668954,.043440757575836,.1340137055869433,,.0347,.0022,.0158,.0097,.0337,,.1751,.0328,.076,.0555,.1182,,0,.005772309214564,.0105050679690232,.0026935289678384,.0155908171376196,,.0636008344828059,.0024984868680877,.0109409892621987,.0286030655517888,.0692158721338741,,.0815,.0042,.0382,.016,.0874,,.2376,.0327,.046,.046,.1428,,167389,936,2025,33.26917808219178,8547.569178082193,3428.09098173516,1323.158219178082,5200.125799086758,,1000000
936,.0282,.027707914,.4291,.35550001,26006000,.0001,0,0,.0032984624083223,.0113707667149838,.0009045915982464,.0102490276073845,,.1659152203899286,.008623937062616,.0320523653668954,.043440757575836,.1340137055869433,,.0347,.0022,.0158,.0097,.0337,,.1751,.0328,.076,.0555,.1182,,0,.005772309214564,.0105050679690232,.0026935289678384,.0155908171376196,,.0636008344828059,.0024984868680877,.0109409892621987,.0286030655517888,.0692158721338741,,.0815,.0042,.0382,.016,.0874,,.2376,.0327,.046,.046,.1428,,167389,936,2026,33.26917808219178,8547.569178082193,3428.09098173516,1323.158219178082,5200.125799086758,,1000000
936,.0282,.027707914,.4291,.35550001,26006000,.0001,0,0,.0032984624083223,.0113707667149838,.0009045915982464,.0102490276073845,,.1659152203899286,.008623937062616,.0320523653668954,.043440757575836,.1340137055869433,,.0347,.0022,.0158,.0097,.0337,,.1751,.0328,.076,.0555,.1182,,0,.005772309214564,.0105050679690232,.0026935289678384,.0155908171376196,,.0636008344828059,.0024984868680877,.0109409892621987,.0286030655517888,.0692158721338741,,.0815,.0042,.0382,.016,.0874,,.2376,.0327,.046,.046,.1428,,167389,936,2027,33.26917808219178,8547.569178082193,3428.09098173516,1323.158219178082,5200.125799086758,,1000000
937,.0326,.033183698,.5177,.47960001,10783000,.0248,.0204581879890638,.3067837873970704,.187564108085305,.3608274394816934,.2203816188419014,.4977374389764523,,1.898195851888064,1.338262722223569,1.291179169084894,1.182373736209665,1.497161374549023,,.1646,.0387,.0208,.0215,.074,,1.6352,.3083,.4538,.3801,.5399,,.0510625804851188,.1072655868963065,.0503811048797867,.1211311599810917,.1927553428538127,,1.281907978099058,.7041122341276768,.6215153319855322,.6273508295768457,.8457174259224295,,.1482,.1517,.0153,.0135,.0458,,1.1444,.2342,.2974,.2392,.4055,,147693,937,2025,198.9517123287671,5373.056050228311,3933.458219178082,995.5126712328768,5671.256506849315,,1000000
937,.0326,.033183698,.5177,.47960001,10783000,.0248,.0204581879890638,.3067837873970704,.187564108085305,.3608274394816934,.2203816188419014,.4977374389764523,,1.898195851888064,1.338262722223569,1.291179169084894,1.182373736209665,1.497161374549023,,.1646,.0387,.0208,.0215,.074,,1.3727,.3083,.4423,.3801,.5399,,.0510625804851188,.1072655868963065,.0503811048797867,.1211311599810917,.1927553428538127,,1.281907978099058,.7041122341276768,.6215153319855322,.6273508295768457,.8457174259224295,,.1482,.129,.0153,.0135,.0458,,1.1444,.2342,.2974,.2392,.4055,,147693,937,2026,198.9517123287671,5373.056050228311,3933.458219178082,995.5126712328768,5671.256506849315,,1000000
937,.0326,.033183698,.5177,.47960001,10783000,.0248,.0204581879890638,.3067837873970704,.187564108085305,.3608274394816934,.2203816188419014,.4977374389764523,,1.898195851888064,1.338262722223569,1.291179169084894,1.182373736209665,1.497161374549023,,.1646,.0387,.0208,.0215,.074,,1.1101,.3083,.4308,.3801,.5399,,.0510625804851188,.1072655868963065,.0503811048797867,.1211311599810917,.1927553428538127,,1.281907978099058,.7041122341276768,.6215153319855322,.6273508295768457,.8457174259224295,,.1482,.1063,.0153,.0135,.0458,,1.1444,.2342,.2974,.2392,.4055,,147693,937,2027,198.9517123287671,5373.056050228311,3933.458219178082,995.5126712328768,5671.256506849315,,1000000
938,.0362,.017659485,.49,.38999999,12774000,.07,.1178498330281159,.4106161679602802,.4317706034598812,.3483088291450177,.1716284793983286,.2927236368586732,,2.437878683429727,.5027097936499656,.5439753747544838,.6101265191909017,1.179233886096708,,.1648,.0566,.0255,.0554,.1053,,1.6106,.6371,.7063,.7715,1.0708,,.7625835144577421,1.562955263800487,.9024403623090506,.2580887863702148,.6015636645581764,,3.701400033652071,.6367225959596829,.4468910581776144,.8145190029322059,1.452365038713466,,.2568,.0842,.0531,.1454,.1956,,1.7318,.7841,.6392,.6868,1.1304,,236700,938,2025,657.4124429223745,2703.368493150685,4739.762214611872,568.0369863013699,6352.805479452055,,1000000
938,.0362,.017659485,.49,.38999999,12774000,.07,.1178498330281159,.4106161679602802,.4317706034598812,.3483088291450177,.1716284793983286,.2927236368586732,,2.437878683429727,.5027097936499656,.5439753747544838,.6101265191909017,1.179233886096708,,.1648,.0566,.0255,.0554,.1053,,1.4131,.5349,.6181,.6504,.9345,,.7625835144577421,1.562955263800487,.9024403623090506,.2580887863702148,.6015636645581764,,3.701400033652071,.6367225959596829,.4468910581776144,.8145190029322059,1.452365038713466,,.2568,.0842,.0531,.1405,.1956,,1.5501,.6061,.5575,.5758,.9798,,236700,938,2026,657.4124429223745,2703.368493150685,4739.762214611872,568.0369863013699,6352.805479452055,,1000000
938,.0362,.017659485,.49,.38999999,12774000,.07,.1178498330281159,.4106161679602802,.4317706034598812,.3483088291450177,.1716284793983286,.2927236368586732,,2.437878683429727,.5027097936499656,.5439753747544838,.6101265191909017,1.179233886096708,,.1648,.0566,.0255,.0554,.1053,,1.2155,.4327,.53,.5292,.7982,,.7625835144577421,1.562955263800487,.9024403623090506,.2580887863702148,.6015636645581764,,3.701400033652071,.6367225959596829,.4468910581776144,.8145190029322059,1.452365038713466,,.2568,.0842,.0531,.1356,.1956,,1.3684,.4281,.4759,.4648,.8293,,236700,938,2027,657.4124429223745,2703.368493150685,4739.762214611872,568.0369863013699,6352.805479452055,,1000000
944,.0293,.024182534,.6824,.63679999,31048000,.1575,.117890644806896,.0572979774861995,.0060017070730124,.0194640943594128,.0141746520641941,.193083794216746,,1.503276521033983,1.001180021455277,1.042263004448277,.7868324153159268,1.519668552809917,,.3538,.0606,.1719,.1769,.2695,,2.1441,.0518,.553,.3325,1.1835,,.0845433829214801,.0097090737955732,.0244997493822442,.0182106834561342,.3677967031472859,,.9285894224430148,.6634195900003805,.6250465544452878,.5105226920943947,.9370688713885994,,.4297,.0162,.0896,.0437,.2552,,2.006,.0314,.4009,.1901,1.0616,,358027,944,2025,3301.962557077626,21851.33630136986,3669.395547945206,1731.280365296804,8994.621461187215,,1000000
944,.0293,.024182534,.6824,.63679999,31048000,.1575,.117890644806896,.0572979774861995,.0060017070730124,.0194640943594128,.0141746520641941,.193083794216746,,1.503276521033983,1.001180021455277,1.042263004448277,.7868324153159268,1.519668552809917,,.326,.0606,.1526,.1644,.255,,1.7463,.0518,.553,.3325,1.0627,,.0845433829214801,.0097090737955732,.0244997493822442,.0182106834561342,.3677967031472859,,.9285894224430148,.6634195900003805,.6250465544452878,.5105226920943947,.9370688713885994,,.4297,.0162,.0896,.0437,.2552,,1.7835,.0314,.4009,.1901,1.0444,,358027,944,2026,3301.962557077626,21851.33630136986,3669.395547945206,1731.280365296804,8994.621461187215,,1000000
944,.0293,.024182534,.6824,.63679999,31048000,.1575,.117890644806896,.0572979774861995,.0060017070730124,.0194640943594128,.0141746520641941,.193083794216746,,1.503276521033983,1.001180021455277,1.042263004448277,.7868324153159268,1.519668552809917,,.2982,.0606,.1334,.1518,.2406,,1.3485,.0518,.553,.3325,.9419999999999999,,.0845433829214801,.0097090737955732,.0244997493822442,.0182106834561342,.3677967031472859,,.9285894224430148,.6634195900003805,.6250465544452878,.5105226920943947,.9370688713885994,,.4297,.0162,.0896,.0437,.2552,,1.5609,.0314,.4009,.1901,1.0272,,358027,944,2027,3301.962557077626,21851.33630136986,3669.395547945206,1731.280365296804,8994.621461187215,,1000000
945,.0338,.052763194,.506,.38,55555000,.1385,.2082997489809548,.1982045915747659,.0416964483987748,.2039398140073657,.2201199262880923,.4455694519146611,,2.77384812282085,1.911540584578229,1.50707409812133,1.601599764444477,2.388335209274973,,.2984,.0316,.0998,.0902,.2191,,1.7175,.2084,.9013,.8612,1.3782,,.4604028051829304,.0666584155223507,.1910065803158737,.3841964481308421,.4841373737776231,,2.327341709037383,.8250854295758427,1.129666628197992,1.028170267504572,2.077932836499582,,.5185999999999999,.1132,.2241,.2093,.3748,,2.4177,.1623,.8536,.7491,1.7463,,916548,945,2025,3279.090068493151,17507.83401826484,16464.60102739726,7587.232876712329,32510.71484018265,,1000000
945,.0338,.052763194,.506,.38,55555000,.1385,.2082997489809548,.1982045915747659,.0416964483987748,.2039398140073657,.2201199262880923,.4455694519146611,,2.77384812282085,1.911540584578229,1.50707409812133,1.601599764444477,2.388335209274973,,.298,.0316,.0998,.0902,.2191,,1.5314,.2084,.7766999999999999,.7591,1.1584,,.4604028051829304,.0666584155223507,.1910065803158737,.3841964481308421,.4841373737776231,,2.327341709037383,.8250854295758427,1.129666628197992,1.028170267504572,2.077932836499582,,.4986,.1132,.2138,.1925,.3498,,1.9871,.1623,.733,.6850000000000001,1.3845,,916548,945,2026,3279.090068493151,17507.83401826484,16464.60102739726,7587.232876712329,32510.71484018265,,1000000
945,.0338,.052763194,.506,.38,55555000,.1385,.2082997489809548,.1982045915747659,.0416964483987748,.2039398140073657,.2201199262880923,.4455694519146611,,2.77384812282085,1.911540584578229,1.50707409812133,1.601599764444477,2.388335209274973,,.2976,.0316,.0998,.0902,.2191,,1.3454,.2084,.6522,.657,.9387,,.4604028051829304,.0666584155223507,.1910065803158737,.3841964481308421,.4841373737776231,,2.327341709037383,.8250854295758427,1.129666628197992,1.028170267504572,2.077932836499582,,.4787,.1132,.2034,.1758,.3249,,1.5564,.1623,.6125,.6208,1.0226,,916548,945,2027,3279.090068493151,17507.83401826484,16464.60102739726,7587.232876712329,32510.71484018265,,1000000
958,.0267,.0095521081,.5699,.59539998,16577000,.0012,.0001890001890002,,.0000866514294088,.0012750725918021,0,.0258832562414215,,,.2125292621090962,.8237739260028641,1.637024841257886,1.315264631653073,,0,.0015,.0175,.0027,.024,,.1225,.0733,.3484,.1407,.262,,,.0001733028588176,.0025501451836043,0,.0423119182968974,,,.2474281063776042,1.045924534942491,1.953738449883975,1.600421860455738,,0,.003,.0323,.0052,.052,,.0674,.0391,.2198,.0873,.1869,,114425,958,2025,,6534.341666666666,2537.056735159817,1176.199086757991,2688.38401826484,,1000000
958,.0267,.0095521081,.5699,.59539998,16577000,.0012,.0001890001890002,,.0000866514294088,.0012750725918021,0,.0258832562414215,,,.2125292621090962,.8237739260028641,1.637024841257886,1.315264631653073,,0,.0015,.0175,.0027,.024,,.1225,.0733,.3484,.1407,.262,,,.0001733028588176,.0025501451836043,0,.0423119182968974,,,.2474281063776042,1.045924534942491,1.953738449883975,1.600421860455738,,0,.003,.0323,.0052,.052,,.0674,.0391,.2198,.0873,.1869,,114425,958,2026,,6534.341666666666,2537.056735159817,1176.199086757991,2688.38401826484,,1000000
958,.0267,.0095521081,.5699,.59539998,16577000,.0012,.0001890001890002,,.0000866514294088,.0012750725918021,0,.0258832562414215,,,.2125292621090962,.8237739260028641,1.637024841257886,1.315264631653073,,0,.0015,.0175,.0027,.024,,.1225,.0733,.3484,.1407,.262,,,.0001733028588176,.0025501451836043,0,.0423119182968974,,,.2474281063776042,1.045924534942491,1.953738449883975,1.600421860455738,,0,.003,.0323,.0052,.052,,.0674,.0391,.2198,.0873,.1869,,114425,958,2027,,6534.341666666666,2537.056735159817,1176.199086757991,2688.38401826484,,1000000
959,.0529,.045046121,.86,.44,5469000,.3382,.1826762909494725,0,.0105176340760054,.0235566875671849,.0003303471004176,.2521354295018543,,1.279755773228701,.4664266024747509,.3016239015877824,.08936583072811,1.463133169172002,,.2876,.0329,.0976,.0013,.1987,0,2.1634,.9543,1.1762,1.3151,2.2473,3.75,0,.0106427173138105,.0208544591779002,.0001651735502088,.2727972370939455,,1.798518376316496,.4400398461830912,.3136803235045057,.0725080886459146,2.153868740880629,,.4304,.048,.1692,.0031,.3015,0,2.4977,1.0556,1.1631,.9194,2.7001,4.1582,25152,959,2025,24.38036529680365,493.4309360730593,794.5518264840183,246.7309360730594,1238.201712328767,0,1000000
959,.0529,.045046121,.86,.44,5469000,.3382,.1826762909494725,0,.0105176340760054,.0235566875671849,.0003303471004176,.2521354295018543,,1.279755773228701,.4664266024747509,.3016239015877824,.08936583072811,1.463133169172002,,.2876,.0329,.0976,.0013,.1987,0,1.8893,.8732,1.0411,1.1188,1.7383,3.75,0,.0106427173138105,.0208544591779002,.0001651735502088,.2727972370939455,,1.798518376316496,.4400398461830912,.3136803235045057,.0725080886459146,2.153868740880629,,.4304,.048,.1692,.0031,.3015,0,2.2223,.9305,1.0297,.9194,2.0604,4.1582,25152,959,2026,24.38036529680365,493.4309360730593,794.5518264840183,246.7309360730594,1238.201712328767,0,1000000
959,.0529,.045046121,.86,.44,5469000,.3382,.1826762909494725,0,.0105176340760054,.0235566875671849,.0003303471004176,.2521354295018543,,1.279755773228701,.4664266024747509,.3016239015877824,.08936583072811,1.463133169172002,,.2876,.0329,.0976,.0013,.1987,0,1.6152,.7921,.9061,.9225,1.2293,3.75,0,.0106427173138105,.0208544591779002,.0001651735502088,.2727972370939455,,1.798518376316496,.4400398461830912,.3136803235045057,.0725080886459146,2.153868740880629,,.4304,.048,.1692,.0031,.3015,0,1.947,.8055,.8963,.9194,1.4208,4.1582,25152,959,2027,24.38036529680365,493.4309360730593,794.5518264840183,246.7309360730594,1238.201712328767,0,1000000
965,.0245,.018018018,.491,.366,20000,0,0,,,,,3.104015672801321,,,,,,0,,.2775,.1199,.1141,.1244,.0721,,1.2504,.4641,.5628,.5636,.3487,,,,,,5.24042469688635,,,,,,0,,.4129,.2014,.1633,.1474,.1803,,1.419,.4611,.5125999999999999,.5068,.1633,,333,965,2025,,,,,11.82865296803653,,1000000
965,.0245,.018018018,.491,.366,20000,0,0,,,,,3.104015672801321,,,,,,0,,.2775,.1199,.1141,.1244,.0721,,1.2504,.4641,.5628,.5636,.3487,,,,,,5.24042469688635,,,,,,0,,.4129,.2014,.1633,.1474,.1803,,1.419,.4611,.5125999999999999,.5068,.1633,,333,965,2026,,,,,11.82865296803653,,1000000
965,.0245,.018018018,.491,.366,20000,0,0,,,,,3.104015672801321,,,,,,0,,.2775,.1199,.1141,.1244,.0721,,1.2504,.4641,.5628,.5636,.3487,,,,,,5.24042469688635,,,,,,0,,.4129,.2014,.1633,.1474,.1803,,1.419,.4611,.5125999999999999,.5068,.1633,,333,965,2027,,,,,11.82865296803653,,1000000
1010,.0315,.035102587,.5179,.43439999,25941000,.0933,.0372179576645732,.3515019684948767,.0004578365232152,.0352347761536429,.015839568098456,.0366112803973355,,1.825431807312198,.2911868894657925,.9806001136289519,1.288108814921837,1.148572413741831,,.3161,.1723,.1851,.2138,.2373,.25,1.6485,.3894,.8193,1.1466,1.2877,.8557,1.294875434659597,.0006066466948284,.0195846697792717,.0226448169176752,.0725086096357104,,2.102322432724089,.2020244188738324,.3761907281924299,.6411765658526131,.7962080440914036,,.3648,.1127,.1165,.1759,.2746,.0625,2.4342,.3085,.6037,.7292,1.1752,.8444,342197,1010,2025,545.6385844748859,11013.68173515982,6871.480251141553,3627.792808219178,14495.45753424658,,1000000
1010,.0315,.035102587,.5179,.43439999,25941000,.0933,.0372179576645732,.3515019684948767,.0004578365232152,.0352347761536429,.015839568098456,.0366112803973355,,1.825431807312198,.2911868894657925,.9806001136289519,1.288108814921837,1.148572413741831,,.284,.1283,.1377,.1519,.1967,.25,1.3888,.3722,.634,.7954,.9961,.8557,1.294875434659597,.0006066466948284,.0195846697792717,.0226448169176752,.0725086096357104,,2.102322432724089,.2020244188738324,.3761907281924299,.6411765658526131,.7962080440914036,,.3468,.1127,.1105,.1395,.24,.0625,1.8388,.3085,.4943,.5451,.9376,.8444,342197,1010,2026,545.6385844748859,11013.68173515982,6871.480251141553,3627.792808219178,14495.45753424658,,1000000
1010,.0315,.035102587,.5179,.43439999,25941000,.0933,.0372179576645732,.3515019684948767,.0004578365232152,.0352347761536429,.015839568098456,.0366112803973355,,1.825431807312198,.2911868894657925,.9806001136289519,1.288108814921837,1.148572413741831,,.2518,.0842,.0903,.09,.1561,.25,1.1291,.355,.4486,.4442,.7045,.8557,1.294875434659597,.0006066466948284,.0195846697792717,.0226448169176752,.0725086096357104,,2.102322432724089,.2020244188738324,.3761907281924299,.6411765658526131,.7962080440914036,,.3289,.1127,.1045,.1032,.2054,.0625,1.2433,.3085,.385,.361,.7,.8444,342197,1010,2027,545.6385844748859,11013.68173515982,6871.480251141553,3627.792808219178,14495.45753424658,,1000000
1012,.0488,.048379581,.57,.48789999,22775000,.0872,.0070438036539732,.0319351633303094,.0015527507709548,.0140617071169028,.2022755290415305,.0219448063105475,,.5334021502429871,.102974149919504,.2876890530427719,.2809751028347707,.6283877440065638,,.0682,.0068,.0208,.0314,.1013,,1.1824,.3062,.404,.4501,.9838,,.0594329420906916,.0006812811418726,.0282080220341428,.3397426575354348,.0351784414491159,,.4283529761958307,.0543217844060382,.1364937660221413,.1448927397722768,.4417917455184835,,.0477,.0041,.0137,.0357,.1659,,1.4996,.3846,.5397,.6677999999999999,1.4476,,83713,1012,2025,659.8808219178082,2811.478310502283,1075.762328767123,294.8383561643836,4251.648287671233,,1000000
1012,.0488,.048379581,.57,.48789999,22775000,.0872,.0070438036539732,.0319351633303094,.0015527507709548,.0140617071169028,.2022755290415305,.0219448063105475,,.5334021502429871,.102974149919504,.2876890530427719,.2809751028347707,.6283877440065638,,.0682,.0068,.0208,.0314,.1013,,1.1824,.3062,.404,.4501,.9838,,.0594329420906916,.0006812811418726,.0282080220341428,.3397426575354348,.0351784414491159,,.4283529761958307,.0543217844060382,.1364937660221413,.1448927397722768,.4417917455184835,,.0477,.0041,.0137,.0357,.1659,,1.4996,.3846,.5397,.6677999999999999,1.4476,,83713,1012,2026,659.8808219178082,2811.478310502283,1075.762328767123,294.8383561643836,4251.648287671233,,1000000
1012,.0488,.048379581,.57,.48789999,22775000,.0872,.0070438036539732,.0319351633303094,.0015527507709548,.0140617071169028,.2022755290415305,.0219448063105475,,.5334021502429871,.102974149919504,.2876890530427719,.2809751028347707,.6283877440065638,,.0682,.0068,.0208,.0314,.1013,,1.1824,.3062,.404,.4501,.9838,,.0594329420906916,.0006812811418726,.0282080220341428,.3397426575354348,.0351784414491159,,.4283529761958307,.0543217844060382,.1364937660221413,.1448927397722768,.4417917455184835,,.0477,.0041,.0137,.0357,.1659,,1.4996,.3846,.5397,.6677999999999999,1.4476,,83713,1012,2027,659.8808219178082,2811.478310502283,1075.762328767123,294.8383561643836,4251.648287671233,,1000000
